Content,Source URL
"Catergory: FINANCIAL SUPPORT DISABILITY SUPPORT Reduced Life Expectancy (RLE) Members with reduced life expectancy, as certified by an accredited doctor, may withdraw their CPF. Serious medical conditions causing them to be permanently unfit for work can also be considered. SCHEME HIGHLIGHTS Withdraw up to $5,000 or more, depending on extent of your reduced life expectancy Lump sum as well as monthly payouts from your Retirement Account, if applicable Apply via CPF e-service and mail the completed medical certification form to CPFB Expand all sections What are the benefits? Depending on the extent of your reduced life expectancy and CPF balances, you may withdraw: A lump sum of $5,000^ or more from your Ordinary, Special and/or Retirement accounts; and/or MediSave Account (MA) savings after setting aside the minimum balance in your MA to ensure that you have sufficient savings for your healthcare expenses. You may also need to set aside a reduced retirement sum in your Retirement Account (RA), from which you will receive monthly payouts You will continue to receive monthly payouts from your Special Account first, followed by Ordinary Account when your RA savings are depleted ^Excludes monies received under the Retirement Sum Topping-Up (RSTU) Scheme and Matched Retirement Savings Scheme Who is eligible? How to apply? Where can I find help? Scheme last updated 22 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/RLE/reduced-life-expectancy-rle
"Catergory: CHILDREN & YOUTH FINANCIAL SUPPORT Kindergarten Fee Assistance Scheme (KiFAS) Provides subsidies for kindergarten programmes to ensure that it remains affordable and accessible for Singaporean children from low and middle-income families. SCHEME HIGHLIGHTS Subsidies range between $17 to $161 per month Apply at your child's kindergarten Expand all sections What are the benefits? Subsidies between $17 to $161 a month Subsidy amount depends on household income, and will be directly disbursed to your child's kindergarten Who is eligible? How to apply? Where can I find help? Scheme last updated 01 Apr 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/KIFAS/kindergarten-fee-assistance-scheme-kifas
"Catergory: FINANCIAL SUPPORT SENIORS DISABILITY SUPPORT ComCare Long Term Assistance (LTA) Provides long-term support to those permanently unable to work due to old age, illness or disability, and have inadequate family support or savings to rely on for daily needs. SCHEME HIGHLIGHTS Monthly cash assistance Assistance with medical expenses at public healthcare institutions Free or highly subsidised access to social support services Expand all sections What are the benefits? Monthly cash assistance for living expenses Assistance with medical expenses at public healthcare institutions Free or highly subsidised access to social support services LTA assistance rates according to household size: Household size Rates 1-person $640 2-persons $1,080 3-persons $1,510 4-persons $1,930 Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Mar 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/COMCARE-LTA/comcare-long-term-assistance-lta
"Catergory: SENIORS FINANCIAL SUPPORT Seniors' Mobility and Enabling Fund Provides subsidies to seniors for mobility and assistive devices or home healthcare items. SCHEME HIGHLIGHTS Up to 90% subsidy for the cost of mobility aid Subsidies for home healthcare items (e.g. milk feeds, diapers, etc.) Approach your therapist or AIC directly to apply Expand all sections What are the benefits? To support ageing in place, you may apply for the following subsidies for seniors who live at home: Subsidies for assistive devices Subsidies of up to 90% for the cost of the mobility aid or 90% of the maximum device subsidy cap, whichever is lower, for assistive devices (e.g. mobility aids such as walking/quad stick, wheelchair, geriatric chair, commodes, pressure relief mattress/cushions, hospital beds, spectacles, hearing aids, etc.) Subsidies for home healthcare items (e.g. milk feeds, diapers, etc.) Who is eligible? How to apply? Where can I find help? Scheme last updated 26 Mar 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SMF/seniors-mobility-enabling-fund
"Catergory: HEALTH & MEDICAL FINANCIAL SUPPORT MediFund, An Endowment Fund for Lower-Income Singaporeans For Singaporeans who face difficulties with remaining medical bills after receiving government subsidies and other means of payment. SCHEME HIGHLIGHTS Assistance with medical bills Amount of assistance depends on the applicant's circumstances and bills incurred Apply through Medical Social Workers at the institution where you received treatment Expand all sections What are the benefits? The actual amount of assistance you receive depends on you and your family members' financial, health and social circumstances, as well as the size of the medical bill incurred. Who is eligible? How to apply? Where can I find help? Scheme last updated 25 Mar 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MEDIFUND/medifund-endowment-fund-lower-income-singaporeans
"Catergory: DISABILITY SUPPORT FINANCIAL SUPPORT Migrant Domestic Worker Levy Concession Lets families pay the Migrant Domestic Worker levy at a concessionary rate. SCHEME HIGHLIGHTS Concessionary rate of $60 a month Each household is eligible for up to two MDW levy concessions Apply now Expand all sections What are the benefits? The Migrant Domestic Worker (MDW) Levy Concession for Persons with Disabilities lets families pay the Migrant Domestic Worker levy at a concessionary rate of $60 a month, instead of $300 Each household is eligible for up to two MDW levy concessions, caring for two loved ones at any one time Who is eligible? How to apply? Where can I find help? Scheme last updated 25 Mar 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MDW_LEVY_CONCESSION/migrant-domestic-worker-levy-concession
"Catergory: DISABILITY SUPPORT FINANCIAL SUPPORT Tax Relief for Caregivers of Disabled Persons Relief given to recognise individuals supporting their handicapped parents, grandparents, parent-in-law, grandparents-in-law, siblings, siblings-in-law and child. SCHEME HIGHLIGHTS Up to $14,000 per dependant Claim Parent Relief/Handicapped Parent Relief for up to 2 dependants Expand all sections What are the benefits? For taxpayer who stays with dependant $9,000 parent relief per dependant $14,000 handicapped parent relief per dependant For taxpayer who does not stay with dependant $5,500 parent relief per dependant $10,000 handicapped parent relief per dependant Who is eligible? How to apply? Where can I find help? Scheme last updated 25 Mar 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/TAX_RELIEF_CAREGIVERS_DISABLED/tax-relief-caregivers-disabled-persons
"Catergory: FINANCIAL SUPPORT SENIORS Mobile Access for Seniors (MAS) Provides subsidised smartphone and mobile plans to lower-income seniors who want to go digital but cannot afford them. SCHEME HIGHLIGHTS 2-year mobile plan at $5.10 per month and smartphone from $20.00 (one-time cost) For Singapore Citizens aged 60 and above who are MSF ComCare or HDB PRS beneficiaries Pick up at least one basic digital skill at any SG Digital community hub to qualify Expand all sections What are the benefits? Eligible seniors may enjoy the following subsidised product and service: 2-year mobile plan at $5.10 per month Smartphone from $20.00 (one-time cost) The subsidised plan will come with: Free SIM card registration Free caller ID Unlimited incoming local calls Continued mobile data connectivity with no excess data charges Other value-added services Who is eligible? How to apply? Where can I find help? Scheme last updated 04 Mar 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MOBILE-ACCESS-SENIORS/mobile-access-seniors-mas
"Catergory: DISABILITY SUPPORT Assistive Technology Fund Provides subsidies for persons with disabilities (PWDs) to purchase assistive technology devices to enable independent living. SCHEME HIGHLIGHTS Subsidy of up to 90% of the cost of the required equipment (lifetime cap of $40,000) Processing takes up to 15 working days Apply through a therapist or social worker at hospitals and social service agencies Expand all sections What are the benefits? Subsidy of up to 90% of the cost of the required equipment (lifetime cap of $40,000) Subsidy amount is determined according to the applicant's monthly household income Funds can be used to buy, replace, upgrade, or repair assistive technology devices Who is eligible? How to apply? Where can I find help? Scheme last updated 27 Feb 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/ATF/assistive-technology-fund
"Catergory: DISABILITY SUPPORT FINANCIAL SUPPORT Enabling Transport Subsidy (ETS) Supports eligible persons with disabilities who need to use dedicated transport provided by Social Service Agencies (SSAs) to access Special Education (SPED) Schools and community-based programmes. SCHEME HIGHLIGHTS Up to 80% means-tested subsidy for transport fees Expand all sections What are the benefits? Up to 80% means-tested subsidy for transport fees Who is eligible? How to apply? Where can I find help? Scheme last updated 27 Feb 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/ETS/enabling-transport-subsidy-ets
"Catergory: HEALTH & MEDICAL MediShield Life A basic health insurance plan managed by the CPF Board to help pay for large hospital bills and selected outpatient treatments. SCHEME HIGHLIGHTS Lifetime coverage for all Singapore Citizens and Permanent Residents regardless of age or health condition No application needed Expand all sections What are the benefits? Provides lifetime coverage for hospital bills and selected outpatient treatments MediShield Life coverage is sized for subsidised treatment in public hospitals and pegged at B2/C-type wards If you choose to stay in an A/B1-type ward or in a private hospital, you are still covered by MediShield Life However, your MediShield Life payout will cover only a proportion of your bill, and you would need to draw from MediSave and/or cash to pay the balance Who is eligible? How to apply? Where can I find help? Scheme last updated 27 Feb 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MEDISHIELD/medishield-life
"Catergory: HOUSING & SHELTER FAMILIES & PARENTING Parenthood Provisional Housing Scheme (PPHS) Provides temporary housing for families as they await the completion of their new flats. SCHEME HIGHLIGHTS Rent a flat from HDB while waiting for your uncompleted HDB flat Subsidised rental rates range between $400 to $1,500 for 2-, 3- or 4-room flats Eligible households may submit applications online Apply now Expand all sections What are the benefits? To rent a flat from HDB at a subsidised rate while waiting for your flat to be completed Rental rates depend on the location and flat type, and can range from $400 to $1,500 per month Who is eligible? How to apply? Where can I find help? Scheme last updated 27 Feb 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/PPHS/parenthood-provisional-housing-scheme-pphs
"Catergory: SENIORS HOUSING & SHELTER Silver Housing Bonus (SHB) Seniors aged 55 or above may receive cash bonus when they right-size to a 3-room or smaller HDB flat, and top-up the proceeds from the sale of their existing property into their CPF Retirement Account (RA) and join CPF LIFE. SCHEME HIGHLIGHTS Receive CPF monthly payouts for as long as they live, under CPF LIFE Application must be submitted within 1 year from date of completion of the second housing transaction Interested flat-owners can make an appointment at HDB to find out more details Expand all sections What are the benefits? Supplement your retirement income if you sell your current flat or private housing with an Annual Value not exceeding $21,000 and buy a 3-room or smaller HDB flat Receive up to $30,000 cash bonus per household, when you top-up up to $60,000 of your proceeds^ into your CPF Retirement Account (RA)~ and join CPF LIFE If the top-up is less than $60,000, the cash bonus will be pro-rated based on a 1:2 ratio (i.e. $1 bonus for every $2 top-up) ^Proceeds refer to selling price of the current property minus the sum of any outstanding loan on the current property, the purchase price of the next flat, and resale levy payable ~If your CPF RA balance is already at the prevailing Full Retirement Sum (FRS), you will not be able to join SHB Who is eligible? How to apply? Where can I find help? Scheme last updated 02 Jan 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SHB/silver-housing-bonus-shb
"Catergory: COVID-19 SUPPORT FINANCIAL SUPPORT COVID-19 Recovery Grant Provides temporary financial support to lower- to middle-income employees and self-employed persons who experienced involuntary job loss, no-pay leave or significant income loss. This scheme is no longer accepting applications. If you have submitted an application, log in and view your status. SCHEME HIGHLIGHTS Lost job or on involuntary no-pay leave for at least 3 months: Up to $700 per month for 3 months Lost income of at least 50% for at least 3 months: Up to $500 per month for 3 months Expand all sections What are the benefits? Up to $700 per month for 3 months to employees who at the point of application are: Unemployed due to retrenchment or involuntary contract termination; or Placed on involuntary no-pay leave (NPL) for at least 3 consecutive months. Up to $500 per month for 3 months to: Employees who are facing salary loss for at least 3 consecutive months, with an average overall loss of at least 50% at the point of application; and Self-Employed Persons (SEPs) who are facing a loss in their net trade income (NTI) for at least 3 consecutive months, with an average loss of at least 50% at the point of application, compared to their average monthly NTI in 2021 and 2022. Each individual can receive up to three tranches of CRG in total, over 2021, 2022, and 2023. Assistance received under the 2021 COVID-19 Recovery Grant - Temporary do not count towards this three-tranche limit Who is eligible? How to apply? Where can I find help?  Scheme last updated 01 Jan 2024  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CRG/covid-19-recovery-grant
"Catergory: CHILDREN & YOUTH FINANCIAL SUPPORT Student Care Fee Assistance (SCFA) Provides fee assistance for children from lower-income working families enrolled in Student Care Centres (SCCs) registered with MSF. SCHEME HIGHLIGHTS Subsidy of up to $290 One-time Start-Up Grant (SUG) of up to $400 per child Child must attend a Student Care Centre registered with MSF Apply now / View application Expand all sections What are the benefits? Subsidy of up to $290, depending on your monthly household income One-time Start-Up Grant (SUG) of up to $400 per child SCFA Subsidies: For households with 4 or fewer family members For households with 5 or more family members Subsidy for SCCs with fees < $295 Subsidy for SCCs with fees â‰¥ $295 Gross Household Income ($) Gross Per Capita Income ($) Subsidy (%) Maximum subsidy ($) â‰¤ 1,500 â‰¤ 375 98 290 1,501 - 2,000 376 - 500 95 280 2,001 - 2,200 501 - 550 90 266 2,201 - 2,400 551 - 600 85 251 2,401 - 2,600 601 - 650 80 236 2,601 - 2,800 651 - 700 70 207 2,801 - 3,000 701 - 750 60 177 3,001 - 3,200 751 - 800 50 148 3,201 - 3,400 801 - 850 40 118 3,401 - 3,500 851 - 875 40 118 3,501 - 4,000 876 - 1,000 30 89 4,001 - 4,500 1,001 - 1,125 20 59 Who is eligible? How to apply? Where can I find help? Scheme last updated 18 Dec 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SCFA/student-care-fee-assistance-scfa
"Catergory: SENIORS FAMILIES & PARENTING ActiveSG Credits Credits to incentivise Singapore Citizens and Permanent Residents to lead a healthier and active lifestyle through sports. SCHEME HIGHLIGHTS Covers cost of entry fees, and offset cost of selected programmes and competitions Apply now Expand all sections What are the benefits? ActiveSG credits can be used to offset cost of selected programmes and competitions, and cover entry fees for pools and facilities Programmes include KpopX Fitness, Zumba, and various ActiveSG Academies and Clubs Credits spent on ActiveSG programmes and activities are capped at 30% of the cost for each programme/activity, with no limit on the number of programmes You can also use it for booking applicable ActiveSG facilities, such as badminton courts Who is eligible? How to apply? Where can I find help? Scheme last updated 16 Aug 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/ACTIVESG_CREDITS/activesg-credits
"Catergory: SENIORS FAMILIES & PARENTING ActiveSG Membership A national movement for individuals, families and communities to experience and share the joy of living better through sports. SCHEME HIGHLIGHTS Free entry to ActiveSG swimming pools and gyms for Singaporeans aged 65 and above Apply now Expand all sections What are the benefits? Swimming complexes and gym admissions Payment for ActiveSG programmes and activities (up to 30% of the programme price) Booking of ActiveSG sport facilities (excluding Dual-Use-Scheme / MOE facilities) Purchase of MyActiveGYMâ„¢ and MyActiveSWIMâ„¢ schemes Other benefits: Priority booking of facilities â1 day in advance of non-members Complimentary trial classes Invitation to exclusive members' events Eligibility to purchase MyActiveGYMâ„¢ and MyActiveSWIMâ„¢ schemes Supplementary membership âparents/legal guardians can apply for supplementary membership for children aged below 12 years Active Health Lab access Who is eligible? How to apply? Where can I find help? Scheme last updated 16 Aug 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/ACTIVESG_MEMBERSHIP/activesg-membership
"Catergory: SENIORS HEALTH & MEDICAL HealthierSG An initiative focusing on preventive healthcare to help residents stay healthy, detect health issues early and manage them well. SCHEME HIGHLIGHTS One-time free first Health Plan consultation with your chosen clinic Free nationally-recommended screenings & vaccinations for Singapore Citizens only Subsidies on selected chronic medications under Healthier SG Chronic Tier from 2024 Apply now Expand all sections What are the benefits? Benefits after enrolment include: Free first Health Plan consultation and subsequent annual Health Plan check-ins with your chosen clinic Healthpoints (worth $20) through Healthy 365 app after the first Health Plan consultation Fully subsidised nationally recommended screenings and vaccinations (for Singapore Citizens only) From early 2024, CHAS cardholders with high medication requirements and bills can opt for Healthier SG Chronic Tier, which provides subsidies of up to 87.5% on whitelisted chronic medications, depending on income level From early 2024, Singapore Residents under the Chronic Disease Management Programme (CDMP) can use MediSave to pay for treatment without cash co-payment Who is eligible? How to apply? Where can I find help? Scheme last updated 16 Aug 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/HEALTHIERSG/healthiersg
"Catergory: SENIORS WORK & LEARNING National Silver Academy A learning academy that offers learning opportunities, short-term courses and programmes for seniors. SCHEME HIGHLIGHTS Encourage lifelong learning amongst seniors Expand all sections What are the benefits? Administered by The Council for Third Age to offer learning opportunities for seniors It is formed by a network of post-secondary education institutions (PSEIs) and community-based organisations offering a wide range of learning opportunities to seniors Who is eligible? How to apply? Where can I find help? Scheme last updated 16 Aug 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/NATIONAL_SILVER_ACADEMY/national-silver-academy
"Catergory: SENIORS WORK & LEARNING Silverjobs Portal A job portal for seniors to explore work in various sectors for meaningful retirement. SCHEME HIGHLIGHTS Help seniors explore job opportunities Expand all sections What are the benefits? A job platform created by the Centre For Seniors (CFS) - a non-profit, Social Service Agency (SSA) - with seniors in mind to help them to explore work in various sectors for meaningful retirement. Who is eligible? How to apply? Where can I find help? Scheme last updated 16 Aug 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SIVLERJOBS_PORTAL/silverjobs-portal
"Catergory: SENIORS HOUSING & SHELTER Community Care Apartments Senior-friendly housing integrated with care services to support seniors who are 65 and above to age independently within the community. SCHEME HIGHLIGHTS Homes with pre-installed fittings and senior-friendly design features Access to services like 24 hour emergency response and other optional paid care services Apply via the HDB Flat Portal Expand all sections What are the benefits? Flexibility to choose a lease ranging from 15 to 35 years (in 5 year increments) as long as it lasts the applicant(s) and their spouse(s) (if any) until at least age 95. Eligible first-timers may apply for the Enhanced CPF Housing Grant (Families or Singles) for the flat purchase. Each unit comes fully furnished and fitted with senior-friendly features including: Wide and wheelchair-friendly main door with a build-in bench at the side Wheelchair accessible bathroom fitted with grab bars and slip-resistant flooring Built-in wardrobe and cabinets Furnished kitchen (applicances not provided) Easy-to-slide partitions between rooms for privacy All residents must subscribe to the Basic Service Package, which includes the help of a community manager who can arrange: Simple home fixes Activities at the communal spaces Basic health checks 24-hour emergency response Add-on care and support services (at additional costs), e.g. shared caregiving service, medical escort and transport etc. Who is eligible? How to apply? Where can I find help? Scheme last updated 03 Aug 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CCA/community-care-apartments
"Catergory: SENIORS FAMILIES & PARENTING Healthy 365 Healthy 365 is a mobile application that helps resident to discover and access healthy lifestyle offerings that will help them to achieve their health goals. SCHEME HIGHLIGHTS Self-directed programmes to engage residents to initiate and sustain healthy lifestyle behaviours Real-time rewards for achieving desired healthy lifestyle behaviours Download the Healthy 365 app from the Apple App Store or Google Play Store Expand all sections What are the benefits? Track your daily physical activity and sleep duration with a compatible wearable Use the meal log tool to monitor your daily calorie intake Participate in challenges such as the National Steps Challengeâ„¢ and Eat, Drink, Shop Healthy Challenge Earn Healthpoints and redeem Healthpoints from a catalogue of lifestyle rewards Participate in recommended programmes and booking activities, such as free exercise classes and health workshops. Enjoy access to informative resources and partner programmes Who is eligible? How to apply? Where can I find help? Scheme last updated 03 Aug 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/HEALTHY365/healthy-365
"Catergory: SENIORS HOUSING & SHELTER Lease Buyback Provides seniors with a steady stream of retirement income when they sell the tail-end of their flat lease to HDB while they continue to occupy the flat for the lease they retained. SCHEME HIGHLIGHTS Receive monthly payouts and continue to stay in the flat for the lease retained when you sell the tail-end lease of your flat to HDB Application takes about 3 months to complete from the date of interest to proceed Make an e-appointment with HDB for a preliminary financial counselling session Expand all sections What are the benefits? Sell part of your flat's lease to HDB and choose to retain the length of lease based on the age of the youngest owner Proceeds from selling part of your flat's lease will be used to top up your CPF Retirement Account (RA), and you can use your CPF RA to join CPF LIFE, which will provide you with a monthly income for life Who is eligible? How to apply? Where can I find help? Scheme last updated 03 Aug 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/LEASE_BUYBACK/lease-buyback
"Catergory: SENIORS Live Well, Age Well Programme The Live Well, Age Well programme is co-organised by HPB and PA to provide holistic activities to improve the physical, mental and social health of adults aged 50 and above. SCHEME HIGHLIGHTS Discover free activities near you to stay healthy and active Download the Healthy 365 mobile app on Apple Store / Google Play Expand all sections What are the benefits? As we age, staying healthy and active is important so you can continue doing the activities you love. The Live Well, Age Well programme features a wide range of FREE^ exciting activities in your neighbourhood to help you kickstart your healthy living journey. Activities are specially designed based on the needs of adults aged 50 years old and above, so as to help you improve your physical, mental and social health to continue doing what you love. These programmes are available at multiple locations near you, including Community Centres/Clubs, Residentsâ€™ Committee, Residentsâ€™ Network Centres, Senior Activity Centres. Some programmes (e.g. group exercise sessions and workshops) are also available online, so you can stay healthy in the comfort of your home. ^Except for subsidised health screening programmes under Live Assured. Who is eligible? How to apply? Where can I find help? Scheme last updated 03 Aug 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/LWAWP/live-well-age-programme
"Catergory: FINANCIAL SUPPORT ComCare Interim Assistance Provides immediate financial assistance for lower-income individuals or families who require urgent and temporary financial relief. SCHEME HIGHLIGHTS Receive cash assistance, supermarket vouchers, food rations Apply at Social Service Offices, Community Centres or Family Service Centres Expand all sections What are the benefits? Cash assistance Supermarket vouchers Food rations Assistance provided will depend on the household situation Who is eligible? How to apply? Where can I find help? Scheme last updated 17 Jul 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/COMCARE-INTERIM-ASSISTANCE/comcare-interim-assistance
"Catergory: FINANCIAL SUPPORT DigitalAccess@Home Scheme Provides subsidised broadband and laptops/tablets to lower-income households to support their lifestyle needs, including work and social activities. SCHEME HIGHLIGHTS Subsidised fibre broadband for 3 years and/or subsidised laptop or tablet Apply online via www.digitalaccess.gov.sg or at any SG Digital community hub Apply now Expand all sections What are the benefits? Subsidised fibre broadband, with monthly payment over 36 months Subsidised laptop or tablet, with one-time payment Who is eligible? How to apply? Where can I find help? Scheme last updated 30 May 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/DIGITALACCESS-HOME-SCHEME/digitalaccesshome-scheme
"Catergory: FINANCIAL SUPPORT HOUSING & SHELTER Public Rental Scheme - Joint Singles Scheme (JSS) Provides heavily subsidised flats for Singaporeans who are single and have no other housing options. SCHEME HIGHLIGHTS Subsidised rental flat from HDB Apply online via HDB's website Apply now Expand all sections What are the benefits? Subsidised rental flat from HDB Who is eligible? How to apply? Where can I find help? Scheme last updated 28 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/PUBLICRENTAL-JSS/public-rental-scheme-joint-singles-scheme-jss
"Catergory: FINANCIAL SUPPORT HOUSING & SHELTER FAMILIES & PARENTING Public Rental Scheme âFamily Scheme Provides heavily subsidised rental flats for Singaporean households with no other housing options. SCHEME HIGHLIGHTS Subsidised rental flat from HDB Apply online via HDB's website Apply now Expand all sections What are the benefits? Subsidised rental flat from HDB Who is eligible? How to apply? Where can I find help? Scheme last updated 28 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/PUBLICRENTAL-FAMILY/public-rental-scheme-family-scheme
"Catergory: CHILDREN & YOUTH FINANCIAL SUPPORT MOE Financial Assistance Scheme (MOE FAS) Provides Singapore Citizens in lower-income families with financial assistance for school fees and other expenses. SCHEME HIGHLIGHTS For primary and secondary school students, MOE FAS fully covers the cost of school and standard miscellaneous fees, textbooks, and school uniforms. Also provides meal and transport subsidies. For pre-university students, MOE FAS fully covers the cost of school and standard miscellaneous fees, and provides a cash bursary of $1,200 and transport subsidies. Apply online through MOE's website or at the general office of your child's school. Expand all sections What are the benefits? Waiver of school fees and standard miscellaneous fees Free textbooks and school attire for primary and secondary school students One of the following transport subsidies: Covers 65% of school bus fares per year for primary school students who take school bus $17 transport credit per month for primary to pre-university students who take public transport Meal subsidy 7 meals per school week for primary school students 10 meals per school week for secondary school students Who is eligible? How to apply? Where can I find help? Scheme last updated 16 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/MOE-FAS/moe-financial-assistance-scheme-moe-fas
"Catergory: CHILDREN & YOUTH DISABILITY SUPPORT FINANCIAL SUPPORT SPED Financial Assistance Scheme (FAS) Provides Singapore Citizens in lower-income families enrolled in MOE-funded SPED schools with financial assistance. SCHEME HIGHLIGHTS For primary and secondary school students, SPED FAS fully waives school fees, and covers the cost of textbooks and school uniforms. Also provides meal and transport subsidies. Submit the application form and relevant documents directly to your child's school Expand all sections What are the benefits? Full waiver of school fees Free textbooks and school attire $17 transport credit per month if your child takes public transport Meal subsidy of school meals: 7 meals per school week for students 7 to 12 years old 10 meals per school week for students 13 to 21 years old Who is eligible? How to apply? Where can I find help? Scheme last updated 16 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/SPED-FAS/sped-financial-assistance-scheme-fas
"Catergory: FINANCIAL SUPPORT FAMILIES & PARENTING CHILDREN & YOUTH Baby Support Grant Help parents ease financial concerns about raising a child during extraordinary times. SCHEME HIGHLIGHTS One-off cash payout of $3,000 for eligible Singaporean children Extended to eligible Singaporean children born from 1 Oct 2022 to 13 Feb 2023 No application needed if you have applied for Baby Bonus Scheme previously Expand all sections What are the benefits? Eligible Singaporean children born from 1 Oct 2022 to 13 Feb 2023 qualify for the one-off cash payout of $3,000. The Grant will be disbursed from the second half of 2023. Who is eligible? How to apply? Where can I find help? Scheme last updated 14 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/BSG/baby-support-grant
"Catergory: FINANCIAL SUPPORT FAMILIES & PARENTING CHILDREN & YOUTH Child Development Account Special savings account for the child, which can be used for approved areas of child-raising expenditure, including healthcare and preschool fees. SCHEME HIGHLIGHTS CDA First Step Grant enhanced by $2,000 for eligible Singaporean children Up to $15,000 in Government co-matching for eligible Singaporean children Enhancements will apply to eligible Singaporean children born on or after 14 February 2023 Expand all sections What are the benefits? The Child Development Account (CDA) is a special savings account for the child, which can be used for defray child-raising costs. The First Step Grant is automatically deposited after the CDA is opened, and subsequent savings will be co-matched by the Government, up to a cap. Eligible Singaporean children born on or after 14 Feb 2023 will qualify for the following enhanced CDA benefits announced at Budget 2023. These enhancements will be implemented from early 2024. Child Development Account First Step Grant: $5,000 automatically credited into the CDA upon account opening. Government co-matching of CDA savings: Eligible Singaporean children are entitled to Government co-matching up to a cap of $4,000 for the first child, $7,000 for the second child, $9,000 for the third and fourth child, and $15,000 for the fifth child and beyond. Who is eligible? How to apply? Where can I find help? Scheme last updated 14 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CDAA/child-development-account
"Catergory: FINANCIAL SUPPORT SENIORS Cost-of-Living (COL) Seniors' Bonus One-off cash payment of $200 to $300 in June 2023 for each eligible Singapore Citizen aged 55 and above. SCHEME HIGHLIGHTS One-off cash payment of $200 to $300 for each eligible Singapore Citizen aged 55 and above Payment will be made to eligible Singapore Citizens in June 2023 No application needed Expand all sections What are the benefits? $200 to $300 cash for each eligible Singapore citizen aged 55 and above in 2023 Who is eligible? How to apply? Where can I find help? Scheme last updated 14 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/COL-SB/cost-of-living-col-seniors-bonus
"Catergory: CHILDREN & YOUTH FINANCIAL SUPPORT Top-up to Child Development Account (CDA) One-off $400 top-up to Child Development Account (CDA) for Singapore Citizens aged 0 to 6 from September 2023. SCHEME HIGHLIGHTS One-off $400 top-up to Child Development Account (CDA) for Singapore Citizens aged 0 to 6 in 2023 Top-up will be credited from September 2023 Eligible child must open a CDA by 30 June 2024 Expand all sections What are the benefits? $400 top-up to Child Development Account (CDA) for Singapore Citizens aged 0 to 6 from September 2023 Who is eligible? How to apply? Where can I find help? Scheme last updated 14 Feb 2023  Last updated 19 May 2024, 5:03:26 pm.",https://supportgowhere.life.gov.sg/schemes/CDA/top-up-child-development-account-cda
