Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
TTouch Fund Trailblazer Foundation;The Fund disburses donations to support various community causes including Vocational training of youth from broken single parent or low income families or youth with disabilities Tuition and mentoring programmes for abused youths Preschool education for children from poor and disadvantaged families Special education for children with disability but who have the potential to support themselves financially and live meaningful lives Support to any other charitable causes in any manner deemed suitable including but not limited to the poor and needy who by reason of illhealth misfortune or infirmity are wholly or in part unable to maintain themselves or have no one to maintain them in particular those in need of moral or social rehabilitation welfare and vocational support.;httpswww.sgsocialsupport.comresourcesKky5jhLev;No Content Found;;Please contact the organisation for more details.;Individuals and Organisations Individuals and organisations who are seeking funds can submit a brief proposal of no more than two pages covering a brief description of the following yourself or your organisation the proposed course of study full name school name location commencement date duration or project objectives reason for choosing the proposed course of study project objectives target beneficiaries and target outcome  for organisation only  breakdown of total cost in SGD or budget amount requested in SGD and intended use of the fund other funding applied or received in SGD for the proposed course of study or project if any family financial situation  for individual only  aspirations or future plans  for individual only  other supporting information if any. Additional documents required for individual applicants Curriculum Vitae CV. Acceptance Letter from school. Duly completed application form. Please click here for the form. Hardship Cases Social Workers may apply for your client who needs financial assistance. Please click here for the application form. You are required to provide a report of your client including an assessment of financial needs and your recommendation. You may email your application or enquiries to us at trailblazer@trustedservices.com.sg;Trailblazer Foundation trailblazer@trustedservices.com.sg Website;httpswww.sgsocialsupport.comresourcesKky5jhLev
Tan Chin Tuan Foundation;The Tan Chin Tuan Foundation has evolved from helping the less privileged with basic necessities to having a system of measurable outcomes in place to ensure that the foundations giving is SMART Specific Measurable Achievable Relevant and Timely. The causes TCTF supports include the aged children and youth disabled and health with the key causes being education and community development. Beneficiaries of the foundation are located in Singapore and regionally.;httpswww.sgsocialsupport.comresource6N7JSKb2GLB;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Starting 1 August 2020 all requests for appeals will need to be submitted via this link httpstanchintuanfoundation.grantplatform.com If you have any queries please contact Secretariat at secretariat@tanchintuan.com Funding Parameters Generally the foundation does not support Book Publications Conferences seminars and symposiums Fundraising events Individual requests for personal financial support scholarships or bursaries Infrastructure Operational costs Overseas trips Political organisations Postgraduate studies Religious organisations which focus on promoting their religion or are biased towards a particular religion Social service projects beyond ASEAN Exceptions will be considered on a casebycase basis.;Tan Chin Tuan Foundation secretariat@tanchintuan.com Website;httpswww.sgsocialsupport.comresource6N7JSKb2GLB
TechandGO NCSS;TechandGO is NCSS dedicated technology hub providing grants advisory services and IT consultancy to empower Social Service Agencies SSAs and charities in their digital journey.;httpswww.sgsocialsupport.comresourceXXVnG5x7ekF;No Content Found;All exempt and registered charities and IPCs are eligible to apply for the Fund unless otherwise indicated. Applicants must not receive any funding from other government sources for the same purpose for which CCF funding is sought unless specifically allowed. Approval of applications is subject to applicants complete submission of their latest Annual Report audited Financial Statements and Governance Evaluation Checklist on the Charity Portal. Projects that have commenced or purchases made including purchase contractsengagement letters which the charity entered into with the vendor before the submission and approval of the CCF application will not be eligible for funding.;Tech Subsidy Support the adoption of prescoped corporate function and service delivery IT solutions Consultancy Support a range of diverse consultancy services to support all IT needs;All information related to TechandGo are available at httpswww.ncss.gov.sgourinitiativestechandgo Please refer to the site to confirm which grant to apply for as it is dependent on the scope and organisation type.;NCSS Website;httpswww.sgsocialsupport.comresourceXXVnG5x7ekF
The Scaffold Fund The Majurity Trust;"During the Covid19 outbreak in foreign worker dormitories many Singaporeans expressed deep concern regarding the poor treatment and living conditions of lowwage migrant workers residing in purposebuilt dormitories. Some called on the Government to relook policies others pressured companies to provide better benefits to the workers.
However amid all the debate and discussion about improving the welfare of migrant workers what is becoming clear is that there are no quick fixes or easy solutions to this multifaceted issue. Government and corporate policies must change but the community also needs to respond by shifting its mindset towards lowwage migrant workers.
In sum the goal of bettering the lives of the 350000 migrant workers in this city will require society as a whole to commit to collective ownership and action.";httpswww.sgsocialsupport.comresourcewnwcFL5AchH;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;The Scaffold Fund Website;httpswww.sgsocialsupport.comresourcewnwcFL5AchH
The Silent Foundation;The foundation is named The Silent Foundation as it is dedicated to assist the silent sufferers. Silent sufferers refer to those who have been overlooked by the society and tend to be voiceless. This is in line with Mr Tengs professional work as he practices value investing which focuses in the overlooked and unloved sectors.;httpswww.sgsocialsupport.comresourceMY4PHCxsCeH;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;As part of our evaluation process we seek to work with potential charities who are transparent and have good corporate governance. We will discuss with the grant applicants to reach an agreed measurable outputs which will form the Key Performance Indices KPIs in receiving the grant. The grantees are also expected to provide periodical reports and stay in touch with us so that we can monitor the progress of the agreed program. Any interested applicants can contact Ms Andrea Ong and Mr Matthew Teng at andreaong@silent.org.sg and matthew@targetasset.com . In your email please include a document which contains information about your organisations background and a brief proposal or a summary of the project that you would like to share with us.;Andrea Ong andreaong@silent.org.sg Website Matthew Teng matthew@targetasset.com Website;httpswww.sgsocialsupport.comresourceMY4PHCxsCeH
TMT General Fund The Majurity Trust;Funding support for deserving and innovative initiatives and charities that meet emerging needs.;httpswww.sgsocialsupport.comresourcerFYFKV54h76;No Content Found;Charities;Applicable for charities that are building thriving communities in Singapore that falls out of The Majurity Trusts other specified grant criteria.;;The Majurity Trust Website;httpswww.sgsocialsupport.comresourcerFYFKV54h76
Tote Board Community Health Fund TBCHF Tote Board;TBCHF is designed as a seed fund for Social Service Agencies or nonprofit organisations to pilot innovative programmes for the Community Care sector.;httpswww.sgsocialsupport.comresourcebqNaPFkemKA;No Content Found;To be eligible for TBCHF you must be one of the below organisations and institutions Cooperatives NonProfit Organisations Companies Limited by Guarantee Charity Trusts and Societies  Social Service Agencies Social Enterprises which are members of the Singapore Centre for Social Enterprise raiSE Regional Healthcare Systems Government Agencies Public Healthcare Institutions Grassroots Organisations Private service providers that serve subsidised clients e.g. private nursing homes on portable subsidy;Three Key Priorities Care and Support New care models to allow the senior to be better cared for within the community and to focus on more clientcentric care that is customised to the clients needs Support for niche groups of caregivers e.g. senior caregivers to spousechildren with disabilities Community networks to support individual family units in their caregiving responsibilities Secondary prevention e.g. preventing delaying frailty Care Integration Capability building for community providers to expand scope to provide social and health services Setting up linkages and protocols between different community providers to manage clients across multiple services Emerging Areas Identify new priorities as sector evolves;Applications are accepted throughout the year and project can only commence two 2 months after approval from Evaluation Panel EP has been obtained. The application closing and project commencement dates are as follows Application ClosingEvaluation Panel EP meeting conducted in31 MarchJuly31 JulyNovember30 NovemberMarch of following year Please email tbchf@aic.sg with the programme synopsis below and the TBCHF Secretariat will assess if the proposal is suitable for TBCHF funding. What are the needs and gaps that the programme is trying to meet What is the desired value of the programme Who are the targeted beneficiaries What is the funding request and duration What are the deliverables outcome and KPIs Is the programme seeking other funding or currently funded by others Applications from Public Healthcare Institutions that relate to community interventions should receive support and endorsement from their Regional Health SystemHQ. Submit an electronic copy of the fully completed signed Application Form MS Word format and PDF format Proposed Budget Spreadsheet MS Excel format and PDF format and 3 years financial statements to tbchf@aic.sg before application closing date. Any incomplete applications by the closing date will be considered for the subsequent grant call unless otherwise stated. Scanned copies of signed submissions shall be in high resolution in color and not exceeding 3MB for each file.;"TBCHF Secretariat   Leaflet  OneMap  contributors  Singapore Land Authority No.5 Maxwell Road
1000 Tower Block
MND Complex 
S069110 Mon  Fri 830am to 530pm 1800 650 6060 tbchf@aic.sg Website";httpswww.sgsocialsupport.comresourcebqNaPFkemKA
Tote Board Social Service Fund;"Description
The Tote Board Social Service Fund provides grants for critical and strategic social service programmes and new programmes for the social service sector.
Scope
The Tote Board had appointed NCSS to administer the Tote Board Social Service Fund TBSSF since 2006. TBSSF provides grants for critical and strategic social service programmes and new programmes for the social service sector.
Read more on the Fund Allocation Guidelines of Tote Board Social Service Fund.
From FY2123 the following priority areas will guide NCSS fund allocation

Support for families to break out of cycle of intergenerational social disadvantage
Support for caregivers to manage their caregiving responsibilities and care for themselves as well
Support for persons with mental health conditions to attain empowerment and social inclusion

Agencies are encouraged to submit applications related to these priority areas. Applications that fall outside these priority areas but respond to emerging or unmet needs will continue to be considered for funding as well.";httpswww.sgsocialsupport.comresourceW2RRm3ftY5H;No Content Found;Application Criteria  Eligibility Registration with the Commissioner of Charities COC Registry of Societies ROS or Accounting and Corporate Regulatory Authority ACRA. NonCharity status agencies regardless of registration type are required to make a declaration on the notforprofit nature of the programme. Funding provided should support direct andor preventive social services with defined intervention and contributes to the psychological and social wellbeing of the target clients but excluding direct financial aid. Applicant is willing to comply with the monitoring and reporting guidelines of the TBSSF and adhere to the minimum standards of service established for the programme. Funding should be used to defray programme costs and not fundraising costs. Applicant should have agency reserves of not more than 4x of agencys total operating expenditure1. Minimum amount of funding request of 5000.;Please contact the organisation for more details.;Please contact the organisation for more details.;National Council of Social Service NCSSFundAllocation@ncss.gov.sg Website;httpswww.sgsocialsupport.comresourceW2RRm3ftY5H
Trailblazer General Fund;The Trailblazer General Fund focuses onSponsoring the education and development of Singaporeans who have unique talent or innovative ideas and who can make a difference to the communitySponsoring the education and development of ASEAN students who are studying or training in SingaporeSponsoring events and programmes to enrich opportunities for youths and the disabled to enable them to excel.;httpswww.sgsocialsupport.comresourceA4AWzwNN3aT;No Content Found;Individuals and organisations who are seeking funds can submit a brief proposal of no more than two pages. Social workers may apply for their clients who need financial assistance.;Please contact the organisation for more details.;Individuals and Organisations Individuals and organisations who are seeking funds can submit a brief proposal of no more than two pages covering a brief description of the following yourself or your organisation the proposed course of study full name school name location commencement date duration or project objectives reason for choosing the proposed course of study project objectives target beneficiaries and target outcome  for organisation only  breakdown of total cost in SGD or budget amount requested in SGD and intended use of the fund other funding applied or received in SGD for the proposed course of study or project if any family financial situation  for individual only  aspirations or future plans  for individual only  other supporting information if any. Additional documents required for individual applicants Curriculum Vitae CV. Acceptance Letter from school. Duly completed application form. Please click here for the form. Hardship Cases Social Workers may apply for your client who needs financial assistance. Please click here for the application form. You are required to provide a report of your client including an assessment of financial needs and your recommendation. You may email your application or enquiries to us at trailblazer@trustedservices.com.sg;Trailblazer Foundation Ltd Website;httpswww.sgsocialsupport.comresourceA4AWzwNN3aT
Venture For Good Grant raiSE;The VFG grant supports early and seedstage Social Enterprise members of raiSE in creating more humancentered social impact such as employment of disadvantaged individuals with up to 300000 in funding.;httpswww.sgsocialsupport.comresourceNDTzJVe58dQ;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;To start your application please submit the following documents to vfg@raise.sg Pitch Deck Please read through the info kit for suggested content and resources to build your deck. Additional Documents ACRA profile Management Accounts of up to 2 years if applicable Financial projections of at least 2 years Resumes of the founding team Find out more in the FAQ document or email us at vfg@raise.sg;Venture For Good Grant raiSE vfg@raise.sg Website;httpswww.sgsocialsupport.comresourceNDTzJVe58dQ
Young Changemakers National Youth Council;Have a cool idea that can contribute to the community The Young ChangeMakers Grant supports youthinitiated projects that benefit the Singapore community and society. It also helps to empower youth as decision makers to evaluate projects and mentor project applicants.;httpswww.sgsocialsupport.comresourcekxjjMSr2v6E;No Content Found;Singaporean or Singaporean Permanent Residents PR youths residing locally between 15  35 years old.;Successful applicants will receive an inprinciple grant approval of up to 3000 or up to 80 of supported cost whichever is lower. Projects that demonstrate exceeding merits in terms of project scale and impact will be awarded up to 5000 or up to 80 of supported cost whichever is lower. To find out more about the YCM Grant check the grant guidelines;Please contact the organisation for more details.;Young Changemakers National Youth Council partnershipenquiries@nyc.gov.sg Website;httpswww.sgsocialsupport.comresourcekxjjMSr2v6E
Young Learners Fund Octava Foundation;Octava Foundation recently commissioned a Global Evidence Review to understand what works in enabling academic attainment for children from low SES families in similar country settings such as Singapore. They also conducted a landscape mapping to understand the current ecosystem of existing services programs and policy provision and to identify opportunities where Octava Foundation could play an active part in supporting the existing ecosystem.Informed by research and landscaping mapping  Octava Foundation has set up a Young Learners Fund in 2022 with an objective to support solutions organisations and innovators working towards closing the disadvantage gap in education for primary schoolaged children from socioeconomically disadvantaged families in Singapore.nbspThrough this fund they aim to partner with organizations and innovators developing or scaling solutions thatWork with the target populationnbspofPreprimary school children transitioning into primary school 810 months before entry to primary schoolEarly primary schoolaged children P1 amp P2 priority age group with other primary grade levels depending on programs reachDesigned to enable Dual Outcomes for children  Learning outcomes and socioEmotional competencies delivered through either EdTech inperson inschool outofschool incentre settings with blended andor a combined approachPrioritise monitoring and evaluation for course correction and developing efficacious program designHold a longterm view that ensures that solutions are both costeffective and sustainable for scaling up and integrating with the present learning ecosystemHave the ambition to develop the program to be highly efficacious and the program team to be best in class;httpswww.sgsocialsupport.comresourcec6pAXmM5FpE;No Content Found;Organizations and innovators developing or scaling solutions that Work with the target population of Preprimary school children transitioning into primary school 810 months before entry to primary school Early primary schoolaged children P1  P2 priority age group with other primary grade levels depending on programs reach Designed to enable Dual Outcomes for children  Learning outcomes and socioEmotional competencies delivered through either EdTech inperson inschool outofschool incentre settings with blended andor a combined approach Prioritise monitoring and evaluation for course correction and developing efficacious program design Hold a longterm view that ensures that solutions are both costeffective and sustainable for scaling up and integrating with the present learning ecosystem Have the ambition to develop the program to be highly efficacious and the program team to be best in class;Social purpose organisations social innovators and agencies with programs or solutions aligned with the funds objectives could apply for a shortterm grant to develop a proof of concept for a new intervention design a medium to longterm grant to pilot and evaluate the intervention a medium to longterm grant to replicate or scale an existing intervention Octava Foundation takes a venture philanthropy approach to develop longterm partnerships and aims to offer partners grants that also support capacity building and technical assistance to further the partners impact. Based on the assessment of the potential partner and when appropriate Octava Foundation can consider offering flexible grant to access technical expertise such as program design expertise monitoring and evaluation capabilities or other capabilities that directly contribute to strengthening the intervention.;Please reach out to have a chat with our team at info@octavafoundation.com .;"Octava Foundation   Leaflet  OneMap  contributors  Singapore Land Authority Suntec Tower 3
8 Temasek Blvd 
S038988 6837 0368 info@octavafoundation.com Website";httpswww.sgsocialsupport.comresourcec6pAXmM5FpE
Youth Action Challenge National Youth Council;Youth Action Challenge YAC is a structured fourmonth programme that gives youths the opportunity to act on their passions and cocreate an inclusive sustainable and progressive Singapore. Mentors and advisors help youths ideate solutions that can drive meaningful change within the community at the national level and even across Asia.;httpswww.sgsocialsupport.comresourceLKgCmrW7Ptu;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Apply through httpswww.oursggrants.gov.sg;National Youth Council Website;httpswww.sgsocialsupport.comresourceLKgCmrW7Ptu
Youth Corps Leaders Programme National Youth Council;Youth Corps Leaders Programme is a 912 month community leadership development programme for youths aged 17 to 25 years old with some experience in leadership or community service.The programme allows youth greater flexibility to design and customise their own leadership journey based on different social causes partners and project pathways. Youths will be trained by Youth Corps Singapore and guided by National Agencies andor Community Partners to implement a sustainable servicelearning project tackling pressing community needs.;httpswww.sgsocialsupport.comresourceTWmfhBncHSD;No Content Found;This programme is open and suitable for any youths aged 17  25 years old who have exhibited leadership qualities and are actively involved in community service.;Please contact the organisation for more details.;Log inSign up at httpsvolunteer.gov.sg Follow Youth Corps Singapore page Find Youth Corps Leaders Programme  Project Track under the opportunities listed with Youth Corps Singapore Apply for a Selection Exercise date that you are available. The steps to complete your application form will be shared with you via email thereafter.;National Youth Council Website;httpswww.sgsocialsupport.comresourceTWmfhBncHSD
Youth Expedition Project National Youth Council;Youth Expedition Project YEP is a ServiceLearning programme by Youth Corps Singapore to nurture confident and resilient youths who are active citizens with the desire to make a difference both at home and overseas. YEP involves communities in Asia with a focus on the ASEAN member states China or India. The grant supports youths endorsed by educational institutions and notforprofit organisation based and registered in Singapore to embark on community building projects leadership and project management training within the programme.;httpswww.sgsocialsupport.comresource4CCYN5vwKYj;No Content Found;Anyone in the team can submit the application Team Leader must be Singapore Citizen or Permanent Resident PR At least 80 of team including Team Leader must be Singapore Citizen or Permanent Resident PR Team Member has to be between 15  35 years old. More details on eligibility are available in the grant guidelines .;YEP teams can receive funding for up to 60 of total allowable projects costs subject to a cap of S1000 per pax per eligible participant.;Apply through httpsoursggrants.gov.sggrantsyepinstruction;National Youth Council Website;httpswww.sgsocialsupport.comresource4CCYN5vwKYj
Zero Waste Testbed Initiative @ South West South West CDC;"The Zero Waste Testbed Initiative is organised by NUS and South West Community Development Council to empower and support youths in the cocreation of innovative solutions towards zero waste and circular economy through testbedding of proofofconcepts within the NUS campus.
This is an opportunity for teams to obtain up to 10000 in project funding and mentorship by industry and government practitioners in the implementation of their ideas.";httpswww.sgsocialsupport.comresourcedCgBtEt5g29;No Content Found;Applicants are to fulfil the below criteria Open to individuals or groups All group members must be 17  35 years old At least one of the group members must be a Singaporean or Permanent Resident At least one of the group members must be a prospective student fulltime student or alumni of NUS eligible upon receipt of offer of admission for prospective NUS students Applicants may engage on their own or seek support from NUS and South West CDC on the primary school to carry out the pilot implementation of which must be in the South West District to check if the location falls within the South West District visit www.pa.gov.sg and insert the postal code under District Information at the bottom of the webpage;Please contact the organisation for more details.;Please contact the organisation for more details.;South West CDC 6316 1616 southwestcdc@pa.gov.sg Website;httpswww.sgsocialsupport.comresourcedCgBtEt5g29
