Name,Description,Link,Full Content,Who can apply,What to expect,How to apply,Contact,Source URL
Stroke Club (SNSA/SGH),"The Stroke Club was jointly set up by the Singapore National Stroke Association (SNSA) and the Singapore General Hospital. A stroke club is a place where stroke survivors and their caregivers can share their experiences with one another.
Stroke Befriending Service at SGH @ BVH
Stroke Support Groups (SSG)
The SSG is a network of stroke survivors, caregivers and volunteers.
The SSG is about:

Being a platform for both stroke survivors and caregivers to meet informally.
Participating in social activities together.
Offering emotional support to one another.
Sharing common challenges and knowledge about stroke.

There are two support networks: 
– Stroke support group (SSG) for stroke survivors 
– Caregiver support group (CSG) for caregivers 
Its goal is to grow and decentralise.
This will help to meet the needs of stroke survivors and caregivers across Singapore.",https://www.sgsocialsupport.com/resource/Jgq4H72p5Yg,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Stroke Club 8125 1446 contact@snsa.org.sg Website,https://www.sgsocialsupport.com/resource/Jgq4H72p5Yg
Stroke Self-Management Support Group (CGH),"The stroke self-management program aims to enhance the quality of life for stroke survivors by helping them build their confidence and ability to take charge of their own health. This is achieved through three ways:
Educating
Participants will learn about stroke, its symptoms, impact on both mind and body, and how to identify its risk factors.
Equipping
Participants are equipped with tools and practical advice on how to monitor their own physical health and manage their emotions. This includes blood pressure monitoring, coping skills, information on alternative therapies, community resources and nutrition.
Empowering
Armed with new knowledge and skills facilitated through group discussions and sharing, participants are empowered when they are able to take active steps to manage their own health. This helps them to gain a better understanding of stroke, and build their self-confidence in managing it, thus leading to a better quality of life.",https://www.sgsocialsupport.com/resource/yzaeSnAFXry,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Adrian Tan 6850 2897 Website Lee Yung Hsiang 6426 8619 Website,https://www.sgsocialsupport.com/resource/yzaeSnAFXry
Support for Eating Disorders Singapore (SEEDS) - SGH,"SEDS is a support group for survivors as well as supporters of those coping with an Eating Disorder. It is held on the first Thursday every month at LIFE centre at SGH, in collaboration with Singapore Association for Mental Health (SAMH) and it is free of charge. The aim of SEDS is to provide a platform for patients and caregivers to gain knowledge about Eating Disorders, share information, feelings and goals with others in a similar situation. The support group is facilitated by doctors, specialty care nurse, psychologists, family therapists, dietitians and other allied health care professionals who are trained on Eating Disorders, and most importantly by patients and caregivers.",https://www.sgsocialsupport.com/resource/pBh9Qddpn-k,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Support for Eating Disorders Singapore (SEEDS) 6321 4377 eatingdisorders@sgh.com.sg Website,https://www.sgsocialsupport.com/resource/pBh9Qddpn-k
The Silver Lining Support Group,"Join us every Tuesday night 8:00pm-9:30pm for an interactive support group session. We provide a safe and non-judgemental environment where gamblers and their family members can interact with one another. This 10-session course will empower our members and their families through different areas such as techniques to overcome their gambling urges, financial budgeting, debt management and how to manage loan shark harassments. Also hear from reformed problem gamblers as they share their life experiences and success stories in walking out of their old paths to finally quitting their addictions altogether. Family members are strongly encouraged to join us too. The success rate is much higher if the whole family goes through the 10 sessions",https://www.sgsocialsupport.com/resource/aTmkM9TcpPs,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"The Silver Lining + − Leaflet | OneMap © contributors | Singapore Land Authority 22 New Industrial Road, #07-03/04, Primax Building 
S536208 6749 0400 admin@silverlining.com.sg Website",https://www.sgsocialsupport.com/resource/aTmkM9TcpPs
TOUCH Silent Club (TSC),"TOUCH Silent Club (TSC) provides a community of friendship and support to Deaf persons of all ages. Besides academic coaching for students, we’ve exciting social activities and leadership development programmes for youths.
We actively work with employers to match suitable jobs for our Deaf Members, organise support groups for parents of Deaf children and provide Deaf seniors with enriching programmes.",https://www.sgsocialsupport.com/resource/ncZrVfLYzma,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"TOUCH Silent Club (TSC) + − Leaflet | OneMap © contributors | Singapore Land Authority Blk 162 Bukit Merah Central #05-3555 
S150162 6251 4633 silent.club@touch.org.sg Website",https://www.sgsocialsupport.com/resource/ncZrVfLYzma
Trans and Non-Binary Support Group ( TransNB Friends ),"TransNB Friends is a transgender and non-binary support group, a safe and supportive space for anyone who identifies as transgender, non-binary, or is questioning their gender identity.Whether you are just starting to explore your gender identity, are in the process of transitioning, or have already transitioned, we welcome you with open arms. Our group is inclusive of all races, ethnicities, and ages, and we value diversity and respect for all. We aim to create a welcoming and supportive environment where everyone can be themselves and share their experiences without judgment.This project is organised under Transbefrienders in Singapore, a peer support service for transgender youths primarily focused on befriending.",https://www.sgsocialsupport.com/resource/ADYvr6syaaL,No Content Found,"Anyone who identifies as transgender, non-binary, or is questioning their gender identity can apply.","TransNB Friends is a community of individuals who share similar experiences, and aim to provide emotional support and advice through online video calls. Sessions take place twice a month.",Please apply at https://www.transbefrienders.com/groupsupport,TransNB Friends transnbfriends@transbefrienders.com Website,https://www.sgsocialsupport.com/resource/ADYvr6syaaL
Typeone.sg,"typeOne.sg is a group for people with Type 1 Diabetes in Singapore. Anyone with Type 1 Diabetes, or is family with someone who has Type 1 Diabetes is welcome to join. This group is a place where people with Type 1 Diabetes can chat, share tips or ask questions about living with Diabetes. Anything posted on the page is only viewed by other members of the group. This group can not be used to ask for medical advice and any posts that do ask for this will be deleted and directed to a healthcare professional. This group's adminstrators are Angela, Candy, Cheng Yong, Karise, Marco, and Zuanyan. The admins either have Type 1 Diabetes themselves or are parents of children with Type 1 Diabetes, but are not healthcare professionals",https://www.sgsocialsupport.com/resource/7XRrAa6KD4K,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Typeone.sg Website,https://www.sgsocialsupport.com/resource/7XRrAa6KD4K
Walnut Warriors (SCS - Prostate Cancer),"Walnut Warriors reaches out to men who have been diagnosed with prostate cancer. This support group provides psychosocial support and encouragement to its members. It helps them make the transition in life by enhancing their well-being through therapeutic and enrichment programmes.
Members meet to share their personal experiences, exchange information, and gain an insight into how others cope with their condition and the problems they encountered. Members also engage in a variety of activities such as educational talks or workshops, social and recreational events, enrichment and interest learning sessions, as well as peer-to-peer support.",https://www.sgsocialsupport.com/resource/AspVuebJEh2,No Content Found,Open to prostate cancer patients and survivors,Please contact the organisation for more details.,Please contact the organisation for more details.,Walnut Warriors (SCS - Prostate Cancer) 6499 9132 supportgroup@singaporecancersociety.org.sg Website,https://www.sgsocialsupport.com/resource/AspVuebJEh2
Wicare Support Group,"Widows created the Wicare Support Group because we discovered that connecting with other widowed people made the challenges of surviving a spouse or father a little easier to manage.
Wicare was founded in 1993 and now has more than 700 widow members and 1,000 fatherless children. We are a voluntary, non-profit organisation, peer-to-peer support group run by a network of volunteers who have been bereaved themselves, having experienced the death of a husband and/or their children made fatherless, so they understand exactly what other members are going through. If you have found this website because your husband has recently died, we extend our heartfelt sympathies to you.
We can relate to the feelings you are experiencing right now and we sincerely hope that the information on these pages may be of some help to you over the following hours, days, months or years.
We have been in similar circumstances. We offer friendship, inspiration, empathy, understanding, and most importantly, hope. Wicare provides an opportunity and environment with practical support – as you adjust to life after the death of your husband.
We have lively social groups that meet up throughout the year. We organise activities for adults and families – from enrichment classes, excursions to bonding sessions. Despite our grief, Wicare members do know how to laugh and have fun. Supporting each other is a great way to learn to live again after the trauma of experiencing a loved one die. And many people have made life-long friendships through Wicare.",https://www.sgsocialsupport.com/resource/e2mmLmDsRH2,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Wicare Support Group Monday to Friday 9am – 6pm 6354 2475 contactus@wicare.org.sg Website,https://www.sgsocialsupport.com/resource/e2mmLmDsRH2
Women of Strength (Yong-en Care Centre),"Started off as Single Mothers Support Group, it is now called Women of Strength where we foster a caring, open community for all mothers from low-income families. Our group is a safe space they can turn to for socio-emotional and financial support when they feel overwhelmed with caring for themselves and their children. The support this group provides will strengthen them and build their resilience to continue to care for themselves and their families.",https://www.sgsocialsupport.com/resource/hh9mhtXG58Z,No Content Found,Single mothers,Please contact the organisation for more details.,Please contact the organisation for more details.,Women of Strength (Yong-en Care Centre) mail@yong-en.org.sg Website,https://www.sgsocialsupport.com/resource/hh9mhtXG58Z
Women's Oncology Support Group (KKH),"The group supports our gynaecological cancer patients psychologically, emotionally and physically through education and counselling, befriending services, and craft and social activities.
Volunteers comprise of nurses, paraclinical staff, patients in remission from their disease, and friends. Please speak to the ward nurse manager should you require the group's assistance.",https://www.sgsocialsupport.com/resource/q2zDjYXSh9s,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Women's Oncology Support Group (KKH) Website,https://www.sgsocialsupport.com/resource/q2zDjYXSh9s
Women's Therapy Group (We Care Community Services),"The Women's Therapy Group is a weekly group meeting for women in recovery. It provides a safe space to share their stories of struggle and hope. The group also helps to reintegrate the participants into the community, and re-establish relationships with their loved ones.Topics covered range from dealing with difficult emotions, relationships and self-care, to learning skills towards relapse prevention. The sessions are engaging and interactive. Over time there is an increased openness within the group as women gain confidence to share their experiences and provide feedback to one another.In July 2017, our Women’s Therapy Group was featured on Channel NewsAsia (CNA).&nbsp;",https://www.sgsocialsupport.com/resource/zjxW3Uj8wDj,No Content Found,Interested participants are required to undergo an interview.,Please contact the organisation for more details.,Please contact the organisation for more details.,"We Care Community Services + − Leaflet | OneMap © contributors | Singapore Land Authority 11 Jalan Ubi, Block 5, #01-41 
S409074 3165 8017 help@wecare.org.sg Website",https://www.sgsocialsupport.com/resource/zjxW3Uj8wDj
Young Heroes Cancer Care (Ain Society),"Support groups are conducted frequently for participants to stay motivated throughout their journey with cancer and helps reduce feelings of isolation, judgment, and loneliness.",https://www.sgsocialsupport.com/resource/5CLqNeaCuSM,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Young Heroes Cancer Care (Ain Society) 6848 5166 query@ainsociety.org.sg Website,https://www.sgsocialsupport.com/resource/5CLqNeaCuSM
