Name,Description,Link,Full Content,Who can apply,What to expect,How to apply,Contact,Source URL
The Post Diagnostic Support Programme (PDS) (Dementia Singapore),"The Post Diagnostic Support Programme (PDS) aims to proactively reach out and support newly diagnosed persons with dementia and their caregivers for a period of one year upon diagnosis.
Through PDS, we hope to support families in the following areas:

Enhance persons with dementia and their caregivers’ understanding towards Dementia
Develop and equip families with more effective coping strategies
Introduce and link families up with the relevant resources/services
Building a community of support for caregivers
Provision of psycho-emotional support
Customisation of Individualised Care Plans (ICP)",https://www.sgsocialsupport.com/resource/pzrDNBxtj4p,No Content Found,"The PDS programme is applicable for: Newly diagnosed persons with dementia within the first year of diagnosis (The stage of dementia is not a factor) Caregivers and family members Do note that only referrals from partnering hospitals* would be accepted into the programme. *Including, but not limited to Khoo Teck Puat Hospital Memory Clinic and Tan Tock Seng Hospital Memory Clinic.",Please contact the organisation for more details.,Please contact the organisation for more details.,"Dementia Singapore + − Leaflet | OneMap © contributors | Singapore Land Authority 20 Bendemeer Road, #01-02,
BS Bendemeer Centre,
(Strictly by appointment only) 
S339914 6377 0700 info@dementia.org.sg Website",https://www.sgsocialsupport.com/resource/pzrDNBxtj4p
The Rebuilding Journey (Caring for Life),"The Rebuilding JourneyRebuilding: For Suicide Attempt Survivors and Suicide Loss SurvivorsThe Rebuilding Journey by Caring for Life is an 8-week programme and the sessions are aimed at helping to rebuild lives. Facilitated by qualified counsellors and social workers in a group setting, with participants who are all walking similar paths, the sessions provide a platform for support and introduce frameworks and tools to help people find purpose and thrive.",https://www.sgsocialsupport.com/resource/4jUmXbBhwqn,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,To register,Caring for Life Website,https://www.sgsocialsupport.com/resource/4jUmXbBhwqn
The Tapestry Project,"The Tapestry Project SG is an independent, non-profit organisation that champions mental health education and empowerment through person-first stories and narrative programmes.
Our volunteer-run initiative is led by people with diverse lived experiences, hailing from the arts, community development, healthcare, marketing, design, media, IT, publishing, research, education and training.
If you are:
someone who has experienced mental health challenges,
a family member or caregiver,
a healthcare professional,
a friend, colleague or neighbour, or
a person who wants to create a more inclusive, empathetic society
— our stories are for you.
Founded by Nicole K. in January 2014, The Tapestry Project aims to inspire hope and challenge mindsets associated with mental health, illness, and recovery today.
By sharing heartfelt, authentic narratives, we wish for our readers to see beyond the mental health statistics, and to recognise that behind every statistic is a real person with a story to tell.
Come share your story and be part of our tapestry of narratives woven together by the common thread of hope.",https://www.sgsocialsupport.com/resource/gCDFpe3r3Ke,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,The Tapestry Project community@thetapestryproject.sg Website,https://www.sgsocialsupport.com/resource/gCDFpe3r3Ke
Therapy Services (Catholic Family Life),"Our therapy team is made up of full-time and associate therapists, offering both online and face-to-face counselling and therapy for a wide range of issues across the lifespan. All our therapists have post-graduate professional qualifications in counselling and therapy, and years of clinical experience. It is our hope to empower families, couples and individuals to thrive in every life-stage, while supporting and journeying with those facing personal difficulties or challenges in their relationships, to help them flourish again.",https://www.sgsocialsupport.com/resource/nwxn7Y8dyr5,No Content Found,Please contact the organisation for more details.,COUNSELLING RATES s$75.00 Standard 60 minutes session Weekdays 9.00 am - 5.00 pm $90.00 Standard 60 minutes session Weekday evenings after 6.00 pm Saturdays 9.00 am - 1.00 pm,"Click on the ""Book an appointment"" button via https://www.familylife.sg/therapyservices","Catholic Family Life + − Leaflet | OneMap © contributors | Singapore Land Authority 2 Highland Road #01-03 
S549102 6488 0278 cfl@familylife.sg Website",https://www.sgsocialsupport.com/resource/nwxn7Y8dyr5
Training Services (Montessori Seniors),"Caregiver Training – Giving Enabled Lives More Meaning Montessori Seniors Limited is a certified training centre to enhance family members and caregivers’ abilities to meaningfully enable the lives of persons with dementia. Participants in our caregiving training can give enabled lives more meaning bylearning how to engage with a person with dementia in an environment that will enable them to communicate better understanding challenging behaviours and learning how to cope with these behaviours learning the Montessori Approach to plan, implement and evaluate activities that are meaningful and purposeful understanding end-of-life care and learning how to prepare for itTypes of TrainingFor Healthcare ProfessionalsTraining for healthcare professionals includes programmes for doctors, nurses, caregiver nursing home staff, social workers,&nbsp;and teachers in health-focused fields who want to improve their service to the elderly and persons with dementia.For Staff &amp; Volunteers in Healthcare &amp; Community Work&nbsp;Training for students in health-focused fields such as psychology and&nbsp;medicine, as well as community leaders and civil servants in elderly- and dementia-friendly neighbourhoods, caregiver nursing home staff including domestic helpers and drivers, social workers,&nbsp;and teachers who want to learn more about dementia care, and improve their service to the elderlyFor Caregivers and Domestic Helpers&nbsp;We have training programmes catered to caregivers and domestic helpers, both home- or agency-based; and/or family members who are primary caregivers who want to learn more about dementia care to improve their service to the elderlyGroup Training SessionsMontessori Seniors can design a program suited for those who prefer a group training set-up Contact us&nbsp;to explore further",https://www.sgsocialsupport.com/resource/qBCKzHtJCnQ,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Montessori Seniors + − Leaflet | OneMap © contributors | Singapore Land Authority 1 Kay Siang Road, Annexe Block #04-10 
S248922 9129 3681 register@montessoriseniors.org Website",https://www.sgsocialsupport.com/resource/qBCKzHtJCnQ
Tung Ling Counselling Centre (TLCC),"TLCC seeks to bless our community through holistic restoration of the individual - both emotionally and mentally - by means of competent counselling and genuine care.TLCC offers free clinical counselling to anyone who needs it, regardless of faith, gender, or ethnicity.All our counsellors have either completed or are on their way to complete postgraduate counselling degrees. They are also supervised by licensed professionals, to ensure that our clients receive a professional standard of care.You may wish to speak to a counsellor if you experience or have experienced one or more of the following:StressGriefAnxietyDepressionAddictionRelationship issuesTraumaEmotional strugglesMental health struggles",https://www.sgsocialsupport.com/resource/BmtTJk2PwRu,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,"Click on this link ( https://bit.ly/TLCCReg ) to find out more, and to register to talk to a TLCC Counsellor. Alternatively, you may WhatsApp us at 89139773.","Tung Ling Counselling Centre + − Leaflet | OneMap © contributors | Singapore Land Authority Blk 58, Dakota Crescent
#01-281  
S390058 8913 9773 counselling@tlcs.org.sg Website",https://www.sgsocialsupport.com/resource/BmtTJk2PwRu
UnlockingADHD,"Unlocking ADHD was founded to bring hope to the ADHD community and to address the gap in information, support and access that exists in Singapore.
Hope
We believe that there are many struggling children/ youths in the community and stressed out parents who have tried many avenues but are unable to unlock their children’ potential. This situation also applies to adults who have struggled through childhood, academic, professional and personal life saddled with underperformance, shame, low self esteem and negative labels.
If ADHD happens to be the underlying reason for their situation, the good news is that with a proper diagnosis and management, life can change for the better!  ADHDers have many inherent strengths and identifying these will enable them to become productive members in society and also fulfil their potential.",https://www.sgsocialsupport.com/resource/dPD5ZRarrT5,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,UnlockingADHD Website,https://www.sgsocialsupport.com/resource/dPD5ZRarrT5
Viriya Grief Support Services,"Viriya Grief Support Services is a specialised service launched in 2019 by Viriya Community Services. Our team of grief counsellors provide therapy to individuals and families experiencing bereavement and non-death losses.Our servicesBereavement therapyIndividual and family grief counselling for non-deaths losses (eg, separation/divorce, job loss, functional loss)Empowering grief support groupPsychoeducational talks and workshopsProfessional trainingWorkplace grief support for corporate companiesGrief and loss are part of our lives, but it can be a daunting and overwhelming experience if we are not prepared. We believe that with timely therapeutic support, people experiencing grief can rediscover new meaning and purpose in life despite their losses.Our grief counsellors are dedicated to creating a safe and supportive environment for our clients to share their grief experiences, help them heal, and to live well and meaningfully again.Our therapy feeIndividual counselling (per hour)Office hour $160Subsidised fee $40-$120Couple/Family counselling (per hour) Office hour $180 Subsidised fee $60 – $140Subsidy for fees is considered based on income criteria and on a case-by-case basis.After-hours surcharge of $40 for Evening.Duration per session is normally 1 hour. Additional fee is pro-rated by the subsequent 0.5-hour block.",https://www.sgsocialsupport.com/resource/vgBV8nh8K62,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,"To book an appointment /refer someone for counselling, please complete this Referral Form . We will be in touch with you. * Appointments are available at VCS centres (Shrewsbury, Jurong West, Potong Pasir)","Viriya Grief Support Services + − Leaflet | OneMap © contributors | Singapore Land Authority 142 Potong Pasir Avenue 3
#01-224 
S350142 6285 8033 contact@viriya.org.sg Website",https://www.sgsocialsupport.com/resource/vgBV8nh8K62
Viriya Psychotherapy Services,"Our services are provided by an interdisciplinary team of qualified counsellors, psychotherapists and clinical psychologists. Our professionals focus on augmenting our clients’ emotional resilience, psychological capacity, and relationships to cope with challenges in their lives.&nbsp; Through reflective conversations, we help clients to regenerate their inner abilities to rise above their adversity.&nbsp;Our services&nbsp; &nbsp; &nbsp;&nbsp;Individual therapy– Anger/stress management– Addiction– Anxiety– Depression– Employment/academic stress– Interpersonal conflicts– Identity crisisMarital therapy– Communication difficulty– Marital conflicts– Infidelity– Separation/divorceFamily therapy– Parenting stress– Family distress– Sibling conflictsIndividual counselling &amp; psychotherapy&nbsp; (per hour)Office hour: $160Subsidised hour: $40-$120Couple/Family counselling (per hour)Office hour: $180Subsidised hour: $60 – $140",https://www.sgsocialsupport.com/resource/N26CFzy7ujG,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Viriya Psychotherapy Services + − Leaflet | OneMap © contributors | Singapore Land Authority 142 Potong Pasir Avenue 3
#01-224 
S350142 6285 8033 contact@viriya.org.sg Website",https://www.sgsocialsupport.com/resource/N26CFzy7ujG
Whatsapp Autism Community Singapore 新加坡自闭社区,"WACS is Singapore’s largest public WhatsApp network for the autism community. It also has members of other nationalities (e.g. Malaysia, Australia, UK, China).
WACS was created in January 2019 with a group of autistic refugees. Back then, all autistics were expelled from a caregiver controlled chat group because of a personal disagreement between a caregiver and an autistic which divided that chat group. Eric sought to turn this crisis into an opportunity by setting up this network together with Wesley. Thus, this network has much personal meaning for the autistic community – as a space created for autistics by autistics with autistics.",https://www.sgsocialsupport.com/resource/JWbGNAwytcu,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Whatsapp Autism Community Singapore 新加坡自闭社区 Website,https://www.sgsocialsupport.com/resource/JWbGNAwytcu
Women in Recovery Association (WIRA),"Women In Recovery Association was registered as a society in 2006 during the height of the subutex problem when a group of recovering women and individuals were concerned about the injuries and deaths as a result of the abuse of subutex among drug addicts while trying to curb their cravings for illegal drugs.
In March 2015, WIRA became a registered charity offering services to all women regardless of ethnicity or religion.
Our Objectives:

To help recovering female drug ex-offenders rehabilitate and reintegrate into the society.
To provide support to them and their families through alternative educational and training assistance.
To impart educational and life skills such as family life education, good parenting, vocational skills training, including for their children.
To grow an alumni of WIRA ‘graduates’ able to provide support and inspiration to each other as well as other recovering women.",https://www.sgsocialsupport.com/resource/25pFNYA876W,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Women in Recovery Association + − Leaflet | OneMap © contributors | Singapore Land Authority 201 Henderson Road, #08-28
Apex @ Henderson 
S159545 8339 7690 admin@wira.org.sg Website",https://www.sgsocialsupport.com/resource/25pFNYA876W
XiSer Careserve,"We're a step-down care facility caring for people who are mentally and emotionally challenged.Many of our all-female residents are in their golden years with mental health issues, who require long-term care and support. Most of our residents either come from underprivileged families who have no means to look after them, or have been rejected by their families. ‍We seek to provide and maintain quality residential care to meet the physical and psychological needs of our residents, and aim to create a nurturing space and meaningful life for them during their stay at our Home.Service Residential CareThe Home currently has a capacity of 192 bed space for stay-in residential care. It is equipped with modern facilities. Activities and programmes helps to nurture the physical, emotional and spiritual well-being of the residents.Rehabilitative ServiceRehabilitative services are carried out for residents, reinforced by maintenance therapy to prevent deterioration of mental health. Qualified medical and nursing staff, including the services of a Psycho Geriatrician, are on-hand to manage residents with dementia and psychiatric illness.Recreational &amp; Social ServicesRecreational and social activities are planned by staff and dedicated volunteers to enable residents to engage in different meaningful holistic activities, ensuring that they stay in touch with their social and physical environment.",https://www.sgsocialsupport.com/resource/YKEmg8KFCSn,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,"Admission As a Social Service Agency, XiSer Careserve works with Agency for Integrated Care (AIC) to provide care for destitute individuals. For admission details, kindly visit AIC for more details.","Xiser CareServe 喜舍苑 + − Leaflet | OneMap © contributors | Singapore Land Authority Xiser CareServe 喜舍苑
Buangkok Green Medical Park
10 Buangkok View, Block 5 Level 5 & 6 
S539747 6387 4728 info@careserve.org.sg Website",https://www.sgsocialsupport.com/resource/YKEmg8KFCSn
Yong-en Dementia Day Care (Yong-en Care Centre),"Quality Dementia Day CareThe exceptional level of care and support provided by our dedicated and experienced healthcare professionals aims to slow down the deterioration of the person with dementia’s physical and mental functions.Strength Focused ApproachOur personalised activity programmes are based on a strength-focused approach that maximises what the senior can do, rather than what they cannot.Daily Engagement with Meaningful and Stimulating ActivitiesOur effective daily programme helps to enhance multiple aspects of our seniors physical, psycho-social and spiritual well-being. The variety of engaging activities make a positive difference in their everyday lives.Therapeutic and Safe Dementia-friendly EnvironmentCreating the right environment where our seniors feel comfortable and confident is vital for their care. The positive environment encourages and motivates our seniors to take part in meaningful and culturally appropriate activities every day. We serve with a smile!Reliable Support for CaregiversWe provide assuring service so that caregivers can feel safe and enjoy a better quality of life.We pay attention to the caregiver’s physical and mental health and support them develop strategies to cope with the issues in his/her caring role towards the patient.",https://www.sgsocialsupport.com/resource/kBP79Q3Mv6Z,No Content Found,"Eligibility Criteria Everyone who applies to Yong-en Dementia Day Care is subject to an assessment of eligibility and suitability for the services we offer. This is based on the admission criteria below: Persons with a diagnosis of dementia/ Alzheimer’s Disease by a Singapore Medical Council-registered medical practitioner. Referrals can be raised via Agency for Integrated Care (AIC), the central coordinating body for the placement of clients to Intermediate-Long Term Care (ILTC) services (including dementia daycare). All referrals must be supported with evidence of the diagnosis of dementia by a Singapore Medical Council-registered medical practitioner and the clients’ relevant medical information.",Please contact the organisation for more details.,How to Apply ? Referral Options Agency of Integrated Care (AIC) Yong-en Care Centre,Yong-en Care Centre mail@yong-en.org.sg Website,https://www.sgsocialsupport.com/resource/kBP79Q3Mv6Z
Youth Counselling & Therapy Service (Trybe),"Trybe's Counselling &amp; Therapy Service (CTS) helps youth in enhancing their mental and emotional well-being through various evidence-based methods. We journey with young individuals as they deal with issues related to trauma, relationship, transitions, addiction, and more.In Singapore, 1 out of 3 youths has experienced mental health symptons. If these symptons are left unattended, they can significantly influence a young person's growth, quality of life, and future adulthood. Contact us if you or someone you know needs help.",https://www.sgsocialsupport.com/resource/kNM4tmQfVHE,No Content Found,"Youths aged 12 to 25, who exhibit any of the following Mental health issues like anxiety, self-harm tendencies, and low mood Challenges tied to relationships, family life, social life, self-esteem, and substance addiction Symptons arising from traumatic events",Our counselling and therapy sessions are $150 per hour. Talk to the CTS team if the youth requires further subsidy.,Register here - https://cms.trybe.org/cts-registration/,"Trybe Counselling & Therapy Service + − Leaflet | OneMap © contributors | Singapore Land Authority 479 Tampines Street 44 #01-241 
S520479 6784 1481 enquiries@trybe.org Website",https://www.sgsocialsupport.com/resource/kNM4tmQfVHE
Youth Counselling Services (Singapore Anglican Community Services),"“Empowering YOUth to find hope”We aim to provide early therapeutic interventions for the younger generation, between 13-24 years old, who grapple with mental health related&nbsp;issues in their&nbsp;developmental stage of life.Adolescence is a significant developmental period where they begin to explore their sense of self and others. Adverse childhood events that are not addressed adequately will contribute greatly to the development of mental health conditions and a distorted sense of self in adulthood.Young adulthood, on the other hand, entails several significant transitions in a youth’s life. Without the presence of a safe person to support and guide them, they&nbsp;can become susceptible to life stressors that contribute to the development of mental&nbsp;health conditions.By providing support, care and concern for this young generation, we hope that they will be empowered to build resilience and self-confidence to manage their life stressors.Key ObjectivesTo create a safe space and be the safe person for the youths to engage with.To provide counselling interventions that meet the youths’ mental&nbsp;health needsTo increase mental health literacy of youths and their parentsTo empower youths to find hope and strengthen their sense of self",https://www.sgsocialsupport.com/resource/Y5MsD9ABXua,No Content Found,"Singaporean or Permanent Resident between age 13-24 years old Experiencing mental health distress / symptoms, OR Diagnosed with one or moremental health condition(s) No severe aggressive behavior that may pose threat to others No history of substance abuse and addictions in the last 2 years No active suicide attempts or self-harm acts No diagnosis of intellectual disability or learning difficulties Suitable for counselling interventions",Please contact the organisation for more details.,Admission Process Referrer is required to complete the referral and email to youth_services@sacs.org.sg . Counsellor would contact the youth/parent within 3 working days from the time the referral is received. An intake interview will be conducted to assess suitability for the counselling service and referral source will be notified on the outcome. Service is free of charge.,Youth Counselling Services (Singapore Anglican Community Services) youth_services@sacs.org.sg Website,https://www.sgsocialsupport.com/resource/Y5MsD9ABXua
